zipcode,city,state_id,state,country
29563,Lake View,SC,South Carolina,USA
29564,Lane,SC,South Carolina,USA
29565,Latta,SC,South Carolina,USA
29566,Little River,SC,South Carolina,USA
29567,Little Rock,SC,South Carolina,USA
29568,Longs,SC,South Carolina,USA
29569,Loris,SC,South Carolina,USA
29570,Mc Coll,SC,South Carolina,USA
29571,Marion,SC,South Carolina,USA
29572,Myrtle Beach,SC,South Carolina,USA
29574,Mullins,SC,South Carolina,USA
29575,Myrtle Beach,SC,South Carolina,USA
29576,Murrells Inlet,SC,South Carolina,USA
29577,Myrtle Beach,SC,South Carolina,USA
29579,Myrtle Beach,SC,South Carolina,USA
29580,Nesmith,SC,South Carolina,USA
29581,Nichols,SC,South Carolina,USA
29582,North Myrtle Beach,SC,South Carolina,USA
29583,Pamplico,SC,South Carolina,USA
29584,Patrick,SC,South Carolina,USA
29585,Pawleys Island,SC,South Carolina,USA
29588,Myrtle Beach,SC,South Carolina,USA
29590,Salters,SC,South Carolina,USA
29591,Scranton,SC,South Carolina,USA
29592,Sellers,SC,South Carolina,USA
29593,Society Hill,SC,South Carolina,USA
29594,Tatum,SC,South Carolina,USA
29596,Wallace,SC,South Carolina,USA
29601,Greenville,SC,South Carolina,USA
29605,Greenville,SC,South Carolina,USA
29607,Greenville,SC,South Carolina,USA
29609,Greenville,SC,South Carolina,USA
29611,Greenville,SC,South Carolina,USA
29613,Greenville,SC,South Carolina,USA
29614,Greenville,SC,South Carolina,USA
29615,Greenville,SC,South Carolina,USA
29617,Greenville,SC,South Carolina,USA
29620,Abbeville,SC,South Carolina,USA
29621,Anderson,SC,South Carolina,USA
29624,Anderson,SC,South Carolina,USA
29625,Anderson,SC,South Carolina,USA
29626,Anderson,SC,South Carolina,USA
29627,Belton,SC,South Carolina,USA
29628,Calhoun Falls,SC,South Carolina,USA
29630,Central,SC,South Carolina,USA
29631,Clemson,SC,South Carolina,USA
29634,Clemson,SC,South Carolina,USA
29635,Cleveland,SC,South Carolina,USA
29638,Donalds,SC,South Carolina,USA
29639,Due West,SC,South Carolina,USA
29640,Easley,SC,South Carolina,USA
29642,Easley,SC,South Carolina,USA
29643,Fair Play,SC,South Carolina,USA
29644,Fountain Inn,SC,South Carolina,USA
29645,Gray Court,SC,South Carolina,USA
29646,Greenwood,SC,South Carolina,USA
29649,Greenwood,SC,South Carolina,USA
29650,Greer,SC,South Carolina,USA
29651,Greer,SC,South Carolina,USA
29653,Hodges,SC,South Carolina,USA
29654,Honea Path,SC,South Carolina,USA
29655,Iva,SC,South Carolina,USA
29657,Liberty,SC,South Carolina,USA
29658,Long Creek,SC,South Carolina,USA
29659,Lowndesville,SC,South Carolina,USA
29661,Marietta,SC,South Carolina,USA
29662,Mauldin,SC,South Carolina,USA
29664,Mountain Rest,SC,South Carolina,USA
29665,Newry,SC,South Carolina,USA
29666,Ninety Six,SC,South Carolina,USA
29667,Norris,SC,South Carolina,USA
29669,Pelzer,SC,South Carolina,USA
29670,Pendleton,SC,South Carolina,USA
29671,Pickens,SC,South Carolina,USA
29672,Seneca,SC,South Carolina,USA
29673,Piedmont,SC,South Carolina,USA
29676,Salem,SC,South Carolina,USA
29678,Seneca,SC,South Carolina,USA
29680,Simpsonville,SC,South Carolina,USA
29681,Simpsonville,SC,South Carolina,USA
29682,Six Mile,SC,South Carolina,USA
29683,Slater,SC,South Carolina,USA
29684,Starr,SC,South Carolina,USA
29685,Sunset,SC,South Carolina,USA
29686,Tamassee,SC,South Carolina,USA
29687,Taylors,SC,South Carolina,USA
29689,Townville,SC,South Carolina,USA
29690,Travelers Rest,SC,South Carolina,USA
29691,Walhalla,SC,South Carolina,USA
29692,Ware Shoals,SC,South Carolina,USA
29693,Westminster,SC,South Carolina,USA
29696,West Union,SC,South Carolina,USA
29697,Williamston,SC,South Carolina,USA
29702,Blacksburg,SC,South Carolina,USA
29704,Catawba,SC,South Carolina,USA
29706,Chester,SC,South Carolina,USA
29707,Fort Mill,SC,South Carolina,USA
29708,Fort Mill,SC,South Carolina,USA
29709,Chesterfield,SC,South Carolina,USA
29710,Clover,SC,South Carolina,USA
29712,Edgemoor,SC,South Carolina,USA
29714,Fort Lawn,SC,South Carolina,USA
29715,Fort Mill,SC,South Carolina,USA
29717,Hickory Grove,SC,South Carolina,USA
29718,Jefferson,SC,South Carolina,USA
29720,Lancaster,SC,South Carolina,USA
29724,Lando,SC,South Carolina,USA
29726,Mc Connells,SC,South Carolina,USA
29727,Mount Croghan,SC,South Carolina,USA
29728,Pageland,SC,South Carolina,USA
29729,Richburg,SC,South Carolina,USA
29730,Rock Hill,SC,South Carolina,USA
29732,Rock Hill,SC,South Carolina,USA
29733,Rock Hill,SC,South Carolina,USA
29741,Ruby,SC,South Carolina,USA
29742,Sharon,SC,South Carolina,USA
29743,Smyrna,SC,South Carolina,USA
29745,York,SC,South Carolina,USA
29801,Aiken,SC,South Carolina,USA
29803,Aiken,SC,South Carolina,USA
29805,Aiken,SC,South Carolina,USA
29809,New Ellenton,SC,South Carolina,USA
29810,Allendale,SC,South Carolina,USA
29812,Barnwell,SC,South Carolina,USA
29816,Bath,SC,South Carolina,USA
29817,Blackville,SC,South Carolina,USA
29819,Bradley,SC,South Carolina,USA
29821,Clarks Hill,SC,South Carolina,USA
29824,Edgefield,SC,South Carolina,USA
29826,Elko,SC,South Carolina,USA
29827,Fairfax,SC,South Carolina,USA
29828,Gloverville,SC,South Carolina,USA
29829,Graniteville,SC,South Carolina,USA
29831,Jackson,SC,South Carolina,USA
29832,Johnston,SC,South Carolina,USA
29834,Langley,SC,South Carolina,USA
29835,Mc Cormick,SC,South Carolina,USA
29836,Martin,SC,South Carolina,USA
29838,Modoc,SC,South Carolina,USA
29840,Mount Carmel,SC,South Carolina,USA
29841,North Augusta,SC,South Carolina,USA
29842,Beech Island,SC,South Carolina,USA
29843,Olar,SC,South Carolina,USA
29844,Parksville,SC,South Carolina,USA
29845,Plum Branch,SC,South Carolina,USA
29847,Trenton,SC,South Carolina,USA
29848,Troy,SC,South Carolina,USA
29849,Ulmer,SC,South Carolina,USA
29850,Vaucluse,SC,South Carolina,USA
29851,Warrenville,SC,South Carolina,USA
29853,Williston,SC,South Carolina,USA
29856,Windsor,SC,South Carolina,USA
29860,North Augusta,SC,South Carolina,USA
29899,Mc Cormick,SC,South Carolina,USA
29902,Beaufort,SC,South Carolina,USA
29904,Beaufort,SC,South Carolina,USA
29905,Parris Island,SC,South Carolina,USA
29906,Beaufort,SC,South Carolina,USA
29907,Beaufort,SC,South Carolina,USA
29909,Okatie,SC,South Carolina,USA
29910,Bluffton,SC,South Carolina,USA
29911,Brunson,SC,South Carolina,USA
29912,Coosawhatchie,SC,South Carolina,USA
29915,Daufuskie Island,SC,South Carolina,USA
29916,Early Branch,SC,South Carolina,USA
29918,Estill,SC,South Carolina,USA
29920,Saint Helena Island,SC,South Carolina,USA
29921,Furman,SC,South Carolina,USA
29922,Garnett,SC,South Carolina,USA
29923,Gifford,SC,South Carolina,USA
29924,Hampton,SC,South Carolina,USA
29926,Hilton Head Island,SC,South Carolina,USA
29927,Hardeeville,SC,South Carolina,USA
29928,Hilton Head Island,SC,South Carolina,USA
29929,Islandton,SC,South Carolina,USA
29932,Luray,SC,South Carolina,USA
29934,Pineland,SC,South Carolina,USA
29935,Port Royal,SC,South Carolina,USA
29936,Ridgeland,SC,South Carolina,USA
29939,Scotia,SC,South Carolina,USA
29940,Seabrook,SC,South Carolina,USA
29941,Sheldon,SC,South Carolina,USA
29943,Tillman,SC,South Carolina,USA
29944,Varnville,SC,South Carolina,USA
29945,Yemassee,SC,South Carolina,USA
30002,Avondale Estates,GA,Georgia,USA
30004,Alpharetta,GA,Georgia,USA
30005,Alpharetta,GA,Georgia,USA
30008,Marietta,GA,Georgia,USA
30009,Alpharetta,GA,Georgia,USA
30011,Auburn,GA,Georgia,USA
30012,Conyers,GA,Georgia,USA
30013,Conyers,GA,Georgia,USA
30014,Covington,GA,Georgia,USA
30016,Covington,GA,Georgia,USA
30017,Grayson,GA,Georgia,USA
30019,Dacula,GA,Georgia,USA
30021,Clarkston,GA,Georgia,USA
30022,Alpharetta,GA,Georgia,USA
30024,Suwanee,GA,Georgia,USA
30025,Social Circle,GA,Georgia,USA
30028,Cumming,GA,Georgia,USA
30030,Decatur,GA,Georgia,USA
30032,Decatur,GA,Georgia,USA
30033,Decatur,GA,Georgia,USA
30034,Decatur,GA,Georgia,USA
30035,Decatur,GA,Georgia,USA
30038,Lithonia,GA,Georgia,USA
30039,Snellville,GA,Georgia,USA
30040,Cumming,GA,Georgia,USA
30041,Cumming,GA,Georgia,USA
30043,Lawrenceville,GA,Georgia,USA
30044,Lawrenceville,GA,Georgia,USA
30045,Lawrenceville,GA,Georgia,USA
30046,Lawrenceville,GA,Georgia,USA
30047,Lilburn,GA,Georgia,USA
30052,Loganville,GA,Georgia,USA
30054,Oxford,GA,Georgia,USA
30055,Mansfield,GA,Georgia,USA
30056,Newborn,GA,Georgia,USA
30058,Lithonia,GA,Georgia,USA
30060,Marietta,GA,Georgia,USA
30062,Marietta,GA,Georgia,USA
30064,Marietta,GA,Georgia,USA
30066,Marietta,GA,Georgia,USA
30067,Marietta,GA,Georgia,USA
30068,Marietta,GA,Georgia,USA
30070,Porterdale,GA,Georgia,USA
30071,Norcross,GA,Georgia,USA
30072,Pine Lake,GA,Georgia,USA
30075,Roswell,GA,Georgia,USA
30076,Roswell,GA,Georgia,USA
30078,Snellville,GA,Georgia,USA
30079,Scottdale,GA,Georgia,USA
30080,Smyrna,GA,Georgia,USA
30082,Smyrna,GA,Georgia,USA
30083,Stone Mountain,GA,Georgia,USA
30084,Tucker,GA,Georgia,USA
30087,Stone Mountain,GA,Georgia,USA
30088,Stone Mountain,GA,Georgia,USA
30092,Peachtree Corners,GA,Georgia,USA
30093,Norcross,GA,Georgia,USA
30094,Conyers,GA,Georgia,USA
30096,Duluth,GA,Georgia,USA
30097,Duluth,GA,Georgia,USA
30101,Acworth,GA,Georgia,USA
30102,Acworth,GA,Georgia,USA
30103,Adairsville,GA,Georgia,USA
30104,Aragon,GA,Georgia,USA
30105,Armuchee,GA,Georgia,USA
30106,Austell,GA,Georgia,USA
30107,Ball Ground,GA,Georgia,USA
30108,Bowdon,GA,Georgia,USA
30110,Bremen,GA,Georgia,USA
30113,Buchanan,GA,Georgia,USA
30114,Canton,GA,Georgia,USA
30115,Canton,GA,Georgia,USA
30116,Carrollton,GA,Georgia,USA
30117,Carrollton,GA,Georgia,USA
30118,Carrollton,GA,Georgia,USA
30120,Cartersville,GA,Georgia,USA
30121,Cartersville,GA,Georgia,USA
30122,Lithia Springs,GA,Georgia,USA
30124,Cave Spring,GA,Georgia,USA
30125,Cedartown,GA,Georgia,USA
30126,Mableton,GA,Georgia,USA
30127,Powder Springs,GA,Georgia,USA
30132,Dallas,GA,Georgia,USA
30134,Douglasville,GA,Georgia,USA
30135,Douglasville,GA,Georgia,USA
30137,Emerson,GA,Georgia,USA
30139,Fairmount,GA,Georgia,USA
30141,Hiram,GA,Georgia,USA
30143,Jasper,GA,Georgia,USA
30144,Kennesaw,GA,Georgia,USA
30145,Kingston,GA,Georgia,USA
30147,Lindale,GA,Georgia,USA
30148,Marble Hill,GA,Georgia,USA
30149,Mount Berry,GA,Georgia,USA
30152,Kennesaw,GA,Georgia,USA
30153,Rockmart,GA,Georgia,USA
30157,Dallas,GA,Georgia,USA
30161,Rome,GA,Georgia,USA
30164,Rome,GA,Georgia,USA
30165,Rome,GA,Georgia,USA
30168,Austell,GA,Georgia,USA
30170,Roopville,GA,Georgia,USA
30171,Rydal,GA,Georgia,USA
30173,Silver Creek,GA,Georgia,USA
30175,Talking Rock,GA,Georgia,USA
30176,Tallapoosa,GA,Georgia,USA
30177,Tate,GA,Georgia,USA
30178,Taylorsville,GA,Georgia,USA
30179,Temple,GA,Georgia,USA
30180,Villa Rica,GA,Georgia,USA
30182,Waco,GA,Georgia,USA
30183,Waleska,GA,Georgia,USA
30184,White,GA,Georgia,USA
30185,Whitesburg,GA,Georgia,USA
30187,Winston,GA,Georgia,USA
30188,Woodstock,GA,Georgia,USA
30189,Woodstock,GA,Georgia,USA
30204,Barnesville,GA,Georgia,USA
30205,Brooks,GA,Georgia,USA
30206,Concord,GA,Georgia,USA
30213,Fairburn,GA,Georgia,USA
30214,Fayetteville,GA,Georgia,USA
30215,Fayetteville,GA,Georgia,USA
30216,Flovilla,GA,Georgia,USA
30217,Franklin,GA,Georgia,USA
30218,Gay,GA,Georgia,USA
30220,Grantville,GA,Georgia,USA
30222,Greenville,GA,Georgia,USA
30223,Griffin,GA,Georgia,USA
30224,Griffin,GA,Georgia,USA
30228,Hampton,GA,Georgia,USA
30230,Hogansville,GA,Georgia,USA
30233,Jackson,GA,Georgia,USA
30234,Jenkinsburg,GA,Georgia,USA
30236,Jonesboro,GA,Georgia,USA
30238,Jonesboro,GA,Georgia,USA
30240,Lagrange,GA,Georgia,USA
30241,Lagrange,GA,Georgia,USA
30248,Locust Grove,GA,Georgia,USA
30250,Lovejoy,GA,Georgia,USA
30251,Luthersville,GA,Georgia,USA
30252,Mcdonough,GA,Georgia,USA
30253,Mcdonough,GA,Georgia,USA
30256,Meansville,GA,Georgia,USA
30257,Milner,GA,Georgia,USA
30258,Molena,GA,Georgia,USA
30259,Moreland,GA,Georgia,USA
30260,Morrow,GA,Georgia,USA
30263,Newnan,GA,Georgia,USA
30265,Newnan,GA,Georgia,USA
30268,Palmetto,GA,Georgia,USA
30269,Peachtree City,GA,Georgia,USA
30273,Rex,GA,Georgia,USA
30274,Riverdale,GA,Georgia,USA
30275,Sargent,GA,Georgia,USA
30276,Senoia,GA,Georgia,USA
30277,Sharpsburg,GA,Georgia,USA
30281,Stockbridge,GA,Georgia,USA
30284,Sunny Side,GA,Georgia,USA
30285,The Rock,GA,Georgia,USA
30286,Thomaston,GA,Georgia,USA
30288,Conley,GA,Georgia,USA
30289,Turin,GA,Georgia,USA
30290,Tyrone,GA,Georgia,USA
30291,Union City,GA,Georgia,USA
30292,Williamson,GA,Georgia,USA
30293,Woodbury,GA,Georgia,USA
30294,Ellenwood,GA,Georgia,USA
30295,Zebulon,GA,Georgia,USA
30296,Riverdale,GA,Georgia,USA
30297,Forest Park,GA,Georgia,USA
30303,Atlanta,GA,Georgia,USA
30305,Atlanta,GA,Georgia,USA
30306,Atlanta,GA,Georgia,USA
30307,Atlanta,GA,Georgia,USA
30308,Atlanta,GA,Georgia,USA
30309,Atlanta,GA,Georgia,USA
30310,Atlanta,GA,Georgia,USA
30311,Atlanta,GA,Georgia,USA
30312,Atlanta,GA,Georgia,USA
30313,Atlanta,GA,Georgia,USA
30314,Atlanta,GA,Georgia,USA
30315,Atlanta,GA,Georgia,USA
30316,Atlanta,GA,Georgia,USA
30317,Atlanta,GA,Georgia,USA
30318,Atlanta,GA,Georgia,USA
30319,Atlanta,GA,Georgia,USA
30322,Atlanta,GA,Georgia,USA
30324,Atlanta,GA,Georgia,USA
30326,Atlanta,GA,Georgia,USA
30327,Atlanta,GA,Georgia,USA
30328,Atlanta,GA,Georgia,USA
30329,Atlanta,GA,Georgia,USA
30331,Atlanta,GA,Georgia,USA
30332,Atlanta,GA,Georgia,USA
30334,Atlanta,GA,Georgia,USA
30336,Atlanta,GA,Georgia,USA
30337,Atlanta,GA,Georgia,USA
30338,Atlanta,GA,Georgia,USA
30339,Atlanta,GA,Georgia,USA
30340,Atlanta,GA,Georgia,USA
30341,Atlanta,GA,Georgia,USA
30342,Atlanta,GA,Georgia,USA
30344,Atlanta,GA,Georgia,USA
30345,Atlanta,GA,Georgia,USA
30346,Atlanta,GA,Georgia,USA
30349,Atlanta,GA,Georgia,USA
30350,Atlanta,GA,Georgia,USA
30354,Atlanta,GA,Georgia,USA
30360,Atlanta,GA,Georgia,USA
30363,Atlanta,GA,Georgia,USA
30401,Swainsboro,GA,Georgia,USA
30410,Ailey,GA,Georgia,USA
30411,Alamo,GA,Georgia,USA
30412,Alston,GA,Georgia,USA
30413,Bartow,GA,Georgia,USA
30415,Brooklet,GA,Georgia,USA
30417,Claxton,GA,Georgia,USA
30420,Cobbtown,GA,Georgia,USA
30421,Collins,GA,Georgia,USA
30423,Daisy,GA,Georgia,USA
30425,Garfield,GA,Georgia,USA
30426,Girard,GA,Georgia,USA
30427,Glennville,GA,Georgia,USA
30428,Glenwood,GA,Georgia,USA
30429,Hagan,GA,Georgia,USA
30434,Louisville,GA,Georgia,USA
30436,Lyons,GA,Georgia,USA
30438,Manassas,GA,Georgia,USA
30439,Metter,GA,Georgia,USA
30441,Midville,GA,Georgia,USA
30442,Millen,GA,Georgia,USA
30445,Mount Vernon,GA,Georgia,USA
30446,Newington,GA,Georgia,USA
30448,Nunez,GA,Georgia,USA
30449,Oliver,GA,Georgia,USA
30450,Portal,GA,Georgia,USA
30451,Pulaski,GA,Georgia,USA
30452,Register,GA,Georgia,USA
30453,Reidsville,GA,Georgia,USA
30454,Rockledge,GA,Georgia,USA
30455,Rocky Ford,GA,Georgia,USA
30456,Sardis,GA,Georgia,USA
30457,Soperton,GA,Georgia,USA
30458,Statesboro,GA,Georgia,USA
30460,Statesboro,GA,Georgia,USA
30461,Statesboro,GA,Georgia,USA
30464,Stillmore,GA,Georgia,USA
30467,Sylvania,GA,Georgia,USA
30470,Tarrytown,GA,Georgia,USA
30471,Twin City,GA,Georgia,USA
30473,Uvalda,GA,Georgia,USA
30474,Vidalia,GA,Georgia,USA
30475,Vidalia,GA,Georgia,USA
30477,Wadley,GA,Georgia,USA
30501,Gainesville,GA,Georgia,USA
30504,Gainesville,GA,Georgia,USA
30506,Gainesville,GA,Georgia,USA
30507,Gainesville,GA,Georgia,USA
30510,Alto,GA,Georgia,USA
30511,Baldwin,GA,Georgia,USA
30512,Blairsville,GA,Georgia,USA
30513,Blue Ridge,GA,Georgia,USA
30516,Bowersville,GA,Georgia,USA
30517,Braselton,GA,Georgia,USA
30518,Buford,GA,Georgia,USA
30519,Buford,GA,Georgia,USA
30520,Canon,GA,Georgia,USA
30521,Carnesville,GA,Georgia,USA
30522,Cherry Log,GA,Georgia,USA
30523,Clarkesville,GA,Georgia,USA
30525,Clayton,GA,Georgia,USA
30527,Clermont,GA,Georgia,USA
30528,Cleveland,GA,Georgia,USA
30529,Commerce,GA,Georgia,USA
30530,Commerce,GA,Georgia,USA
30531,Cornelia,GA,Georgia,USA
30533,Dahlonega,GA,Georgia,USA
30534,Dawsonville,GA,Georgia,USA
30535,Demorest,GA,Georgia,USA
30536,Ellijay,GA,Georgia,USA
30537,Dillard,GA,Georgia,USA
30538,Eastanollee,GA,Georgia,USA
30540,Ellijay,GA,Georgia,USA
30541,Epworth,GA,Georgia,USA
30542,Flowery Branch,GA,Georgia,USA
30543,Gillsville,GA,Georgia,USA
30545,Helen,GA,Georgia,USA
30546,Hiawassee,GA,Georgia,USA
30547,Homer,GA,Georgia,USA
30548,Hoschton,GA,Georgia,USA
30549,Jefferson,GA,Georgia,USA
30552,Lakemont,GA,Georgia,USA
30553,Lavonia,GA,Georgia,USA
30554,Lula,GA,Georgia,USA
30555,Mc Caysville,GA,Georgia,USA
30557,Martin,GA,Georgia,USA
30558,Maysville,GA,Georgia,USA
30559,Mineral Bluff,GA,Georgia,USA
30560,Morganton,GA,Georgia,USA
30562,Mountain City,GA,Georgia,USA
30563,Mount Airy,GA,Georgia,USA
30564,Murrayville,GA,Georgia,USA
30565,Nicholson,GA,Georgia,USA
30566,Oakwood,GA,Georgia,USA
30567,Pendergrass,GA,Georgia,USA
30568,Rabun Gap,GA,Georgia,USA
30571,Sautee Nacoochee,GA,Georgia,USA
30572,Suches,GA,Georgia,USA
30573,Tallulah Falls,GA,Georgia,USA
30575,Talmo,GA,Georgia,USA
30576,Tiger,GA,Georgia,USA
30577,Toccoa,GA,Georgia,USA
30581,Wiley,GA,Georgia,USA
30582,Young Harris,GA,Georgia,USA
30601,Athens,GA,Georgia,USA
30602,Athens,GA,Georgia,USA
30605,Athens,GA,Georgia,USA
30606,Athens,GA,Georgia,USA
30607,Athens,GA,Georgia,USA
30609,Athens,GA,Georgia,USA
30619,Arnoldsville,GA,Georgia,USA
30620,Bethlehem,GA,Georgia,USA
30621,Bishop,GA,Georgia,USA
30622,Bogart,GA,Georgia,USA
30623,Bostwick,GA,Georgia,USA
30624,Bowman,GA,Georgia,USA
30625,Buckhead,GA,Georgia,USA
30627,Carlton,GA,Georgia,USA
30628,Colbert,GA,Georgia,USA
30629,Comer,GA,Georgia,USA
30630,Crawford,GA,Georgia,USA
30631,Crawfordville,GA,Georgia,USA
30633,Danielsville,GA,Georgia,USA
30634,Dewy Rose,GA,Georgia,USA
30635,Elberton,GA,Georgia,USA
30641,Good Hope,GA,Georgia,USA
30642,Greensboro,GA,Georgia,USA
30643,Hartwell,GA,Georgia,USA
30646,Hull,GA,Georgia,USA
30648,Lexington,GA,Georgia,USA
30650,Madison,GA,Georgia,USA
30655,Monroe,GA,Georgia,USA
30656,Monroe,GA,Georgia,USA
30660,Rayle,GA,Georgia,USA
30662,Royston,GA,Georgia,USA
30663,Rutledge,GA,Georgia,USA
30664,Sharon,GA,Georgia,USA
30665,Siloam,GA,Georgia,USA
30666,Statham,GA,Georgia,USA
30667,Stephens,GA,Georgia,USA
30668,Tignall,GA,Georgia,USA
30669,Union Point,GA,Georgia,USA
30673,Washington,GA,Georgia,USA
30677,Watkinsville,GA,Georgia,USA
30678,White Plains,GA,Georgia,USA
30680,Winder,GA,Georgia,USA
30683,Winterville,GA,Georgia,USA
30701,Calhoun,GA,Georgia,USA
30705,Chatsworth,GA,Georgia,USA
30707,Chickamauga,GA,Georgia,USA
30708,Cisco,GA,Georgia,USA
30710,Cohutta,GA,Georgia,USA
30711,Crandall,GA,Georgia,USA
30720,Dalton,GA,Georgia,USA
30721,Dalton,GA,Georgia,USA
30725,Flintstone,GA,Georgia,USA
30726,Graysville,GA,Georgia,USA
30728,La Fayette,GA,Georgia,USA
30730,Lyerly,GA,Georgia,USA
30731,Menlo,GA,Georgia,USA
30733,Plainville,GA,Georgia,USA
30734,Ranger,GA,Georgia,USA
30735,Resaca,GA,Georgia,USA
30736,Ringgold,GA,Georgia,USA
30738,Rising Fawn,GA,Georgia,USA
30739,Rock Spring,GA,Georgia,USA
30740,Rocky Face,GA,Georgia,USA
30741,Rossville,GA,Georgia,USA
